review_status,reviewer,review_notes,language,document,reference,title,source_text,pipeline_primary_type,candidate_gold_primary_type,candidate_gold_primary_type_reason,candidate_gold_material_mechanisms,candidate_gold_actor_object_arguments,candidate_gold_polarity,candidate_gold_procedural_states,candidate_gold_numeric_semantic_roles,candidate_gold_source_evidence_spans,_candidate_evidence_integrity,gold_primary_type,gold_material_mechanisms,gold_actor_object_arguments,gold_polarity,gold_procedural_states,gold_numeric_semantic_roles,gold_source_evidence_spans
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,fr,04_Cybersecurity_Services_Agreement_FR.json,5.2,Indemnisation,"5.2 La Partie contractante B indemnisera la Partie contractante A au titre des réclamations de tiers, amendes réglementaires et coûts raisonnables de surveillance de crédit et d'enquête judiciaire résultant d'un Incident de Sécurité imputable à une violation du présent Accord par la Partie contractante B.",indemnity,indemnity,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""INDEMNIFICATION_OBLIGATION""]","[{""mechanism"": ""INDEMNIFICATION_OBLIGATION"", ""actor"": """", ""object_or_scope"": ""indemnisera la Partie contractante A au titre des réclamations de tiers, amendes réglementaires et coûts raisonnables de surveillance de crédit et d'enquête judiciaire résultant d'un Incident de Sécurité imputable à une violation du présent Accord par la Partie contracta"", ""source_span"": {""mechanism"": ""INDEMNIFICATION_OBLIGATION"", ""start"": 29, ""end"": 300, ""text"": ""indemnisera la Partie contractante A au titre des réclamations de tiers, amendes réglementaires et coûts raisonnables de surveillance de crédit et d'enquête judiciaire résultant d'un Incident de Sécurité imputable à une violation du présent Accord par la Partie contracta""}}]","[{""mechanism"": ""INDEMNIFICATION_OBLIGATION"", ""polarity"": ""REQUIRED""}]",[],[],"[{""mechanism"": ""INDEMNIFICATION_OBLIGATION"", ""start"": 29, ""end"": 300, ""text"": ""indemnisera la Partie contractante A au titre des réclamations de tiers, amendes réglementaires et coûts raisonnables de surveillance de crédit et d'enquête judiciaire résultant d'un Incident de Sécurité imputable à une violation du présent Accord par la Partie contracta""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,fr,02_Master_Services_Agreement_FR.json,2.1,Conditions de paiement,2.1 La Partie contractante A paiera l'ensemble des honoraires prévus dans chaque Bon de Commande dans un délai de quarante-cinq (45) jours à compter de la date de facturation. Tout montant impayé après soixante (60) jours portera intérêt au taux de 1 % par mois.,payment,payment,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""PAYMENT_OBLIGATION"", ""PAYMENT_DEADLINE"", ""INTEREST_ACCRUAL""]","[{""mechanism"": ""PAYMENT_OBLIGATION"", ""actor"": """", ""object_or_scope"": ""paiera l'ensemble des honoraires prévus dans chaque Bon de Commande dans un délai de quarante-cinq (45) jours à compter de la date de facturation. Tout montant impayé après soixante (60) jours portera intérêt au taux de 1 % pa"", ""source_span"": {""mechanism"": ""PAYMENT_OBLIGATION"", ""start"": 29, ""end"": 255, ""text"": ""paiera l'ensemble des honoraires prévus dans chaque Bon de Commande dans un délai de quarante-cinq (45) jours à compter de la date de facturation. Tout montant impayé après soixante (60) jours portera intérêt au taux de 1 % pa""}}, {""mechanism"": ""PAYMENT_DEADLINE"", ""actor"": """", ""object_or_scope"": ""dans un délai de quarante-cinq (45) jours à compter de la date de facturation"", ""source_span"": {""mechanism"": ""PAYMENT_DEADLINE"", ""start"": 97, ""end"": 174, ""text"": ""dans un délai de quarante-cinq (45) jours à compter de la date de facturation""}}, {""mechanism"": ""INTEREST_ACCRUAL"", ""actor"": """", ""object_or_scope"": ""portera intérêt au taux de 1 % par mois."", ""source_span"": {""mechanism"": ""INTEREST_ACCRUAL"", ""start"": 222, ""end"": 262, ""text"": ""portera intérêt au taux de 1 % par mois.""}}]","[{""mechanism"": ""PAYMENT_OBLIGATION"", ""polarity"": ""REQUIRED""}]","[{""mechanism"": ""PAYMENT_DEADLINE"", ""state"": ""DEADLINE""}]","[{""role"": ""DEADLINE_OR_NOTICE_DAYS"", ""start"": 97, ""end"": 138, ""text"": ""dans un délai de quarante-cinq (45) jours""}, {""role"": ""DEADLINE_OR_NOTICE_DAYS"", ""start"": 196, ""end"": 221, ""text"": ""après soixante (60) jours""}, {""role"": ""DURATION_MONTHS"", ""start"": 249, ""end"": 261, ""text"": ""1 % par mois""}]","[{""mechanism"": ""PAYMENT_OBLIGATION"", ""start"": 29, ""end"": 255, ""text"": ""paiera l'ensemble des honoraires prévus dans chaque Bon de Commande dans un délai de quarante-cinq (45) jours à compter de la date de facturation. Tout montant impayé après soixante (60) jours portera intérêt au taux de 1 % pa""}, {""mechanism"": ""PAYMENT_DEADLINE"", ""start"": 97, ""end"": 174, ""text"": ""dans un délai de quarante-cinq (45) jours à compter de la date de facturation""}, {""mechanism"": ""INTEREST_ACCRUAL"", ""start"": 222, ""end"": 262, ""text"": ""portera intérêt au taux de 1 % par mois.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,fr,08_Procurement_Supply_Agreement_FR.json,5.1,Engagement d'achat,"5.1 Pendant la Durée, l'Acheteur achètera au moins soixante-dix pour cent (70 %) de ses besoins en Biens auprès du Fournisseur, sous réserve que ce dernier demeure compétitif en termes de prix, de qualité et de performance de livraison par rapport au marché.",pricing,supply_distribution,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""PURCHASE_COMMITMENT""]","[{""mechanism"": ""PURCHASE_COMMITMENT"", ""actor"": """", ""object_or_scope"": ""achètera au moins soixante-dix pour cent (70 %) de ses besoins en Biens auprès du Fournisseur, sous réserve que ce dernier demeure compétitif en termes de prix, de qualité et de performance de livraison par rapport au marché."", ""source_span"": {""mechanism"": ""PURCHASE_COMMITMENT"", ""start"": 33, ""end"": 258, ""text"": ""achètera au moins soixante-dix pour cent (70 %) de ses besoins en Biens auprès du Fournisseur, sous réserve que ce dernier demeure compétitif en termes de prix, de qualité et de performance de livraison par rapport au marché.""}}]","[{""mechanism"": ""PURCHASE_COMMITMENT"", ""polarity"": ""REQUIRED""}]",[],[],"[{""mechanism"": ""PURCHASE_COMMITMENT"", ""start"": 33, ""end"": 258, ""text"": ""achètera au moins soixante-dix pour cent (70 %) de ses besoins en Biens auprès du Fournisseur, sous réserve que ce dernier demeure compétitif en termes de prix, de qualité et de performance de livraison par rapport au marché.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,fr,11_Commercial_Lease_Agreement_FR.json,2.2,Paiement des Charges d'Exploitation,"2.2 Le Preneur paiera sa quote-part des Charges d'Exploitation, estimée mensuellement et régularisée annuellement, tout solde dû devant être réglé dans un délai de trente (30) jours suivant le relevé de régularisation du Bailleur.",fees,payment,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""PAYMENT_OBLIGATION""]","[{""mechanism"": ""PAYMENT_OBLIGATION"", ""actor"": """", ""object_or_scope"": ""paiera sa quote-part des Charges d'Exploitation, estimée mensuellement et régularisée annuellement, tout solde dû devant être réglé dans un délai de trente (30) jours suivant le relevé de régularisation du Bailleur."", ""source_span"": {""mechanism"": ""PAYMENT_OBLIGATION"", ""start"": 15, ""end"": 230, ""text"": ""paiera sa quote-part des Charges d'Exploitation, estimée mensuellement et régularisée annuellement, tout solde dû devant être réglé dans un délai de trente (30) jours suivant le relevé de régularisation du Bailleur.""}}]","[{""mechanism"": ""PAYMENT_OBLIGATION"", ""polarity"": ""REQUIRED""}]",[],"[{""role"": ""DEADLINE_OR_NOTICE_DAYS"", ""start"": 147, ""end"": 181, ""text"": ""dans un délai de trente (30) jours""}]","[{""mechanism"": ""PAYMENT_OBLIGATION"", ""start"": 15, ""end"": 230, ""text"": ""paiera sa quote-part des Charges d'Exploitation, estimée mensuellement et régularisée annuellement, tout solde dû devant être réglé dans un délai de trente (30) jours suivant le relevé de régularisation du Bailleur.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,fr,06_Executive_Employment_Agreement_FR.json,5.1,Cession des droits d'invention,"5.1 La Dirigeante cède par les présentes à la Société l'intégralité des droits sur toute invention, découverte et œuvre créées pendant la durée du contrat, se rapportant à l'activité de la Société ou résultant de l'utilisation des ressources de la Société.",intellectual_property,intellectual_property,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""IP_ASSIGNMENT""]","[{""mechanism"": ""IP_ASSIGNMENT"", ""actor"": """", ""object_or_scope"": ""cède par les présentes à la Société l'intégralité des droits"", ""source_span"": {""mechanism"": ""IP_ASSIGNMENT"", ""start"": 18, ""end"": 78, ""text"": ""cède par les présentes à la Société l'intégralité des droits""}}]","[{""mechanism"": ""IP_ASSIGNMENT"", ""polarity"": ""REQUIRED""}]",[],[],"[{""mechanism"": ""IP_ASSIGNMENT"", ""start"": 18, ""end"": 78, ""text"": ""cède par les présentes à la Société l'intégralité des droits""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,fr,09_Consulting_Services_Agreement_FR.json,3.2,Propriété des méthodologies et savoir-faire,"3.2 Le Consultant conserve la propriété de ses méthodologies, cadres et savoir-faire général préexistants, et pourra réutiliser les connaissances et compétences générales acquises au cours de la mission dans le cadre de missions futures avec d'autres clients, à condition de ne divulguer aucune Information Confidentielle de la Partie contractante A.",ownership,intellectual_property,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""BACKGROUND_IP_RETENTION""]","[{""mechanism"": ""BACKGROUND_IP_RETENTION"", ""actor"": """", ""object_or_scope"": ""conserve la propriété de ses méthodologies, cadres et savoir-faire général préexistants, et pourra réutiliser les connaissances et compétences générales acquises au cours de la mission dans le cadre de missions futures avec d'autres clients, à condition de ne divulguer aucune Information Confidentielle de "", ""source_span"": {""mechanism"": ""BACKGROUND_IP_RETENTION"", ""start"": 18, ""end"": 325, ""text"": ""conserve la propriété de ses méthodologies, cadres et savoir-faire général préexistants, et pourra réutiliser les connaissances et compétences générales acquises au cours de la mission dans le cadre de missions futures avec d'autres clients, à condition de ne divulguer aucune Information Confidentielle de ""}}]","[{""mechanism"": ""BACKGROUND_IP_RETENTION"", ""polarity"": ""RIGHT""}]",[],[],"[{""mechanism"": ""BACKGROUND_IP_RETENTION"", ""start"": 18, ""end"": 325, ""text"": ""conserve la propriété de ses méthodologies, cadres et savoir-faire général préexistants, et pourra réutiliser les connaissances et compétences générales acquises au cours de la mission dans le cadre de missions futures avec d'autres clients, à condition de ne divulguer aucune Information Confidentielle de ""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,fr,02_Master_Services_Agreement_FR.json,3.2,Propriété des Livrables,3.2 Tous les Livrables seront réputés créés dans le cadre d'une commande (« œuvre de commande ») et deviendront la propriété exclusive de la Partie contractante A dès le paiement intégral des honoraires applicables.,work_product,work_product,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""WORK_PRODUCT_OWNERSHIP_TRANSFER""]","[{""mechanism"": ""WORK_PRODUCT_OWNERSHIP_TRANSFER"", ""actor"": """", ""object_or_scope"": ""Tous les Livrables seront réputés créés dans le cadre d'une commande (« œuvre de commande ») et deviendront la propriété exclusive de la Partie contractante A dès le paiement intégral des honoraires applicables."", ""source_span"": {""mechanism"": ""WORK_PRODUCT_OWNERSHIP_TRANSFER"", ""start"": 4, ""end"": 215, ""text"": ""Tous les Livrables seront réputés créés dans le cadre d'une commande (« œuvre de commande ») et deviendront la propriété exclusive de la Partie contractante A dès le paiement intégral des honoraires applicables.""}}]",[],"[{""mechanism"": ""WORK_PRODUCT_OWNERSHIP_TRANSFER"", ""state"": ""OWNERSHIP_TRANSFER""}]",[],"[{""mechanism"": ""WORK_PRODUCT_OWNERSHIP_TRANSFER"", ""start"": 4, ""end"": 215, ""text"": ""Tous les Livrables seront réputés créés dans le cadre d'une commande (« œuvre de commande ») et deviendront la propriété exclusive de la Partie contractante A dès le paiement intégral des honoraires applicables.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,fr,01_NDA_Confidentiality_Agreement_FR.json,1.2,Utilisation des Informations Confidentielles,1.2 Chaque Partie Réceptrice n'utilisera les Informations Confidentielles qu'aux fins de l'Objet.,confidentiality,confidentiality,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""CONFIDENTIAL_USE_RESTRICTION""]","[{""mechanism"": ""CONFIDENTIAL_USE_RESTRICTION"", ""actor"": """", ""object_or_scope"": ""n'utilisera les Informations Confidentielles qu'aux fins de l'Objet"", ""source_span"": {""mechanism"": ""CONFIDENTIAL_USE_RESTRICTION"", ""start"": 29, ""end"": 96, ""text"": ""n'utilisera les Informations Confidentielles qu'aux fins de l'Objet""}}]","[{""mechanism"": ""CONFIDENTIAL_USE_RESTRICTION"", ""polarity"": ""RESTRICTED""}]",[],[],"[{""mechanism"": ""CONFIDENTIAL_USE_RESTRICTION"", ""start"": 29, ""end"": 96, ""text"": ""n'utilisera les Informations Confidentielles qu'aux fins de l'Objet""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,fr,05_Data_Processing_Agreement_FR.json,1.1,Traitement des Données Personnelles,"1.1 Le Sous-traitant ne traitera les Données Personnelles que sur instructions documentées du Responsable du Traitement, y compris en ce qui concerne les transferts vers un pays tiers, sauf obligation contraire du droit applicable.",data_protection,data_protection,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""DATA_PROCESSING_INSTRUCTION_LIMIT""]","[{""mechanism"": ""DATA_PROCESSING_INSTRUCTION_LIMIT"", ""actor"": """", ""object_or_scope"": ""ne traitera les Données Personnelles que sur instructions documentées du Responsable du Traitement, y compris en ce qui concerne les transferts vers un pays tiers, sauf obligation contraire du droit applicable."", ""source_span"": {""mechanism"": ""DATA_PROCESSING_INSTRUCTION_LIMIT"", ""start"": 21, ""end"": 231, ""text"": ""ne traitera les Données Personnelles que sur instructions documentées du Responsable du Traitement, y compris en ce qui concerne les transferts vers un pays tiers, sauf obligation contraire du droit applicable.""}}]","[{""mechanism"": ""DATA_PROCESSING_INSTRUCTION_LIMIT"", ""polarity"": ""RESTRICTED""}]",[],[],"[{""mechanism"": ""DATA_PROCESSING_INSTRUCTION_LIMIT"", ""start"": 21, ""end"": 231, ""text"": ""ne traitera les Données Personnelles que sur instructions documentées du Responsable du Traitement, y compris en ce qui concerne les transferts vers un pays tiers, sauf obligation contraire du droit applicable.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,fr,05_Data_Processing_Agreement_FR.json,5.1,Assistance aux demandes d'exercice des droits,"5.1 Le Sous-traitant assistera le Responsable du Traitement, dans la mesure du possible, dans l'exécution de son obligation de répondre aux demandes d'exercice des droits des personnes concernées, et notifiera sans délai injustifié le Responsable du Traitement s'il reçoit une telle demande directement.",data_processing,data_processing,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""NOTICE_REQUIREMENT"", ""DATA_SUBJECT_ASSISTANCE""]","[{""mechanism"": ""NOTICE_REQUIREMENT"", ""actor"": """", ""object_or_scope"": ""sans délai injustifié"", ""source_span"": {""mechanism"": ""NOTICE_REQUIREMENT"", ""start"": 210, ""end"": 231, ""text"": ""sans délai injustifié""}}, {""mechanism"": ""DATA_SUBJECT_ASSISTANCE"", ""actor"": """", ""object_or_scope"": ""assistera le Responsable du Traitement, dans la mesure du possible, dans l'exécution de son obligation de répondre aux demandes d'exercice des droits des personnes concernées, et notifiera sans délai injustifié le Responsable du Traitement s'il reçoit une telle demande directement."", ""source_span"": {""mechanism"": ""DATA_SUBJECT_ASSISTANCE"", ""start"": 21, ""end"": 303, ""text"": ""assistera le Responsable du Traitement, dans la mesure du possible, dans l'exécution de son obligation de répondre aux demandes d'exercice des droits des personnes concernées, et notifiera sans délai injustifié le Responsable du Traitement s'il reçoit une telle demande directement.""}}]","[{""mechanism"": ""DATA_SUBJECT_ASSISTANCE"", ""polarity"": ""REQUIRED""}]","[{""mechanism"": ""NOTICE_REQUIREMENT"", ""state"": ""NOTICE_REQUIRED""}]",[],"[{""mechanism"": ""NOTICE_REQUIREMENT"", ""start"": 210, ""end"": 231, ""text"": ""sans délai injustifié""}, {""mechanism"": ""DATA_SUBJECT_ASSISTANCE"", ""start"": 21, ""end"": 303, ""text"": ""assistera le Responsable du Traitement, dans la mesure du possible, dans l'exécution de son obligation de répondre aux demandes d'exercice des droits des personnes concernées, et notifiera sans délai injustifié le Responsable du Traitement s'il reçoit une telle demande directement.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,fr,03_SaaS_Cloud_Agreement_FR.json,5.1,Mesures de sauvegarde et notification d'incident,"5.1 Northwind maintiendra des mesures de sauvegarde administratives, physiques et techniques conformes aux normes SOC 2 Type II, et notifiera la Partie contractante A de tout incident de sécurité confirmé affectant les Données de la Partie contractante A dans un délai de soixante-douze (72) heures suivant sa découverte.",security,data_protection,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""NOTICE_REQUIREMENT"", ""BREACH_NOTIFICATION"", ""SECURITY_SAFEGUARD_OBLIGATION""]","[{""mechanism"": ""NOTICE_REQUIREMENT"", ""actor"": """", ""object_or_scope"": ""dans un délai de soixante-douze (72) heures"", ""source_span"": {""mechanism"": ""NOTICE_REQUIREMENT"", ""start"": 255, ""end"": 298, ""text"": ""dans un délai de soixante-douze (72) heures""}}, {""mechanism"": ""BREACH_NOTIFICATION"", ""actor"": """", ""object_or_scope"": ""notifiera la Partie contractante A de tout incident de sécurité confirmé affectant les Données de la Partie contractante A dans un délai de soixante-douze (72) heures suivant sa découverte."", ""source_span"": {""mechanism"": ""BREACH_NOTIFICATION"", ""start"": 132, ""end"": 321, ""text"": ""notifiera la Partie contractante A de tout incident de sécurité confirmé affectant les Données de la Partie contractante A dans un délai de soixante-douze (72) heures suivant sa découverte.""}}, {""mechanism"": ""SECURITY_SAFEGUARD_OBLIGATION"", ""actor"": """", ""object_or_scope"": ""maintiendra des mesures de sauvegarde administratives, physiques et techniques conformes aux normes SOC 2 Type II, et notifiera la Partie contractante A de tout incident de sécurité confirmé affectant les Données de la Partie contractante A dans un délai de soixante-douze (72) heures suivant sa dé"", ""source_span"": {""mechanism"": ""SECURITY_SAFEGUARD_OBLIGATION"", ""start"": 14, ""end"": 312, ""text"": ""maintiendra des mesures de sauvegarde administratives, physiques et techniques conformes aux normes SOC 2 Type II, et notifiera la Partie contractante A de tout incident de sécurité confirmé affectant les Données de la Partie contractante A dans un délai de soixante-douze (72) heures suivant sa dé""}}]","[{""mechanism"": ""BREACH_NOTIFICATION"", ""polarity"": ""REQUIRED""}, {""mechanism"": ""SECURITY_SAFEGUARD_OBLIGATION"", ""polarity"": ""REQUIRED""}]","[{""mechanism"": ""NOTICE_REQUIREMENT"", ""state"": ""NOTICE_REQUIRED""}, {""mechanism"": ""BREACH_NOTIFICATION"", ""state"": ""NOTIFICATION""}]","[{""role"": ""NOTICE_OR_BREACH_NOTIFICATION_HOURS"", ""start"": 255, ""end"": 298, ""text"": ""dans un délai de soixante-douze (72) heures""}]","[{""mechanism"": ""NOTICE_REQUIREMENT"", ""start"": 255, ""end"": 298, ""text"": ""dans un délai de soixante-douze (72) heures""}, {""mechanism"": ""BREACH_NOTIFICATION"", ""start"": 132, ""end"": 321, ""text"": ""notifiera la Partie contractante A de tout incident de sécurité confirmé affectant les Données de la Partie contractante A dans un délai de soixante-douze (72) heures suivant sa découverte.""}, {""mechanism"": ""SECURITY_SAFEGUARD_OBLIGATION"", ""start"": 14, ""end"": 312, ""text"": ""maintiendra des mesures de sauvegarde administratives, physiques et techniques conformes aux normes SOC 2 Type II, et notifiera la Partie contractante A de tout incident de sécurité confirmé affectant les Données de la Partie contractante A dans un délai de soixante-douze (72) heures suivant sa dé""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,fr,04_Cybersecurity_Services_Agreement_FR.json,1.1,Services de sécurité,"1.1 La Partie contractante B fournira une surveillance de sécurité, une détection des menaces et des services de réponse aux incidents 24 heures sur 24, 7 jours sur 7, tels que décrits à l'Annexe A, conformément au Cadre de Cybersécurité du NIST.",cybersecurity,,NO_DOMAIN_MECHANISM_CANDIDATE,[],[],[],[],[],[],True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,fr,12_Loan_Credit_Agreement_FR.json,1.1,Conditions de décaissement du prêt,"1.1 Le Prêteur décaissera le montant en principal du Prêt à l'Emprunteur sous réserve de la satisfaction des conditions préalables prévues à l'Annexe A. Le Prêt portera intérêt à un taux fixe de 8,25 % par an, payable mensuellement, le principal étant amorti sur la durée du Prêt.",loan,payment,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""PAYMENT_OBLIGATION"", ""INTEREST_ACCRUAL"", ""LOAN_DISBURSEMENT"", ""CONDITIONS_PRECEDENT""]","[{""mechanism"": ""PAYMENT_OBLIGATION"", ""actor"": """", ""object_or_scope"": ""payable mensuellement"", ""source_span"": {""mechanism"": ""PAYMENT_OBLIGATION"", ""start"": 210, ""end"": 231, ""text"": ""payable mensuellement""}}, {""mechanism"": ""INTEREST_ACCRUAL"", ""actor"": """", ""object_or_scope"": ""portera intérêt à un taux fixe de 8,25 % par an, payable mensuellement, le principal étant amorti sur la durée du Prêt."", ""source_span"": {""mechanism"": ""INTEREST_ACCRUAL"", ""start"": 161, ""end"": 280, ""text"": ""portera intérêt à un taux fixe de 8,25 % par an, payable mensuellement, le principal étant amorti sur la durée du Prêt.""}}, {""mechanism"": ""LOAN_DISBURSEMENT"", ""actor"": ""Le Prêteur"", ""object_or_scope"": ""Le Prêteur décaissera le montant en principal du Prêt à l'Emprunteur sous réserve de la satisfaction des conditions préalables prévues à l'Annexe A. Le Prêt portera intérêt à un taux fixe de 8,25 % par an, payable mensuellement, le principal étant amorti sur la durée du Pr"", ""source_span"": {""mechanism"": ""LOAN_DISBURSEMENT"", ""start"": 4, ""end"": 277, ""text"": ""Le Prêteur décaissera le montant en principal du Prêt à l'Emprunteur sous réserve de la satisfaction des conditions préalables prévues à l'Annexe A. Le Prêt portera intérêt à un taux fixe de 8,25 % par an, payable mensuellement, le principal étant amorti sur la durée du Pr""}}, {""mechanism"": ""CONDITIONS_PRECEDENT"", ""actor"": """", ""object_or_scope"": ""sous réserve de la satisfaction des conditions préalables prévues à l'Annexe A. Le Prêt portera intérêt à un taux fixe de 8,25 % par an, payable mensuellement, le principal étant amorti sur la durée du Prêt."", ""source_span"": {""mechanism"": ""CONDITIONS_PRECEDENT"", ""start"": 73, ""end"": 280, ""text"": ""sous réserve de la satisfaction des conditions préalables prévues à l'Annexe A. Le Prêt portera intérêt à un taux fixe de 8,25 % par an, payable mensuellement, le principal étant amorti sur la durée du Prêt.""}}]","[{""mechanism"": ""PAYMENT_OBLIGATION"", ""polarity"": ""REQUIRED""}, {""mechanism"": ""LOAN_DISBURSEMENT"", ""polarity"": ""REQUIRED""}]","[{""mechanism"": ""CONDITIONS_PRECEDENT"", ""state"": ""CONDITION_PRECEDENT""}]","[{""role"": ""DURATION_YEARS"", ""start"": 195, ""end"": 208, ""text"": ""8,25 % par an""}]","[{""mechanism"": ""PAYMENT_OBLIGATION"", ""start"": 210, ""end"": 231, ""text"": ""payable mensuellement""}, {""mechanism"": ""INTEREST_ACCRUAL"", ""start"": 161, ""end"": 280, ""text"": ""portera intérêt à un taux fixe de 8,25 % par an, payable mensuellement, le principal étant amorti sur la durée du Prêt.""}, {""mechanism"": ""LOAN_DISBURSEMENT"", ""start"": 4, ""end"": 277, ""text"": ""Le Prêteur décaissera le montant en principal du Prêt à l'Emprunteur sous réserve de la satisfaction des conditions préalables prévues à l'Annexe A. Le Prêt portera intérêt à un taux fixe de 8,25 % par an, payable mensuellement, le principal étant amorti sur la durée du Pr""}, {""mechanism"": ""CONDITIONS_PRECEDENT"", ""start"": 73, ""end"": 280, ""text"": ""sous réserve de la satisfaction des conditions préalables prévues à l'Annexe A. Le Prêt portera intérêt à un taux fixe de 8,25 % par an, payable mensuellement, le principal étant amorti sur la durée du Prêt.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,fr,12_Loan_Credit_Agreement_FR.json,2.1,Sûreté de premier rang,"2.1 En garantie des obligations de l'Emprunteur au titre du présent Contrat, l'Emprunteur consent au Prêteur une sûreté de premier rang sur les Sûretés, et signera tous les documents raisonnablement nécessaires à la constitution de cette sûreté, y compris les déclarations de financement UCC.",security_interest,security_interest,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""SECURITY_INTEREST_GRANT""]","[{""mechanism"": ""SECURITY_INTEREST_GRANT"", ""actor"": """", ""object_or_scope"": ""consent au Prêteur une sûreté de premier rang sur les Sûretés, et signera tous les documents raisonnablement nécessaires à la constitution de cette sûreté, y compris les déclarations de financement UCC."", ""source_span"": {""mechanism"": ""SECURITY_INTEREST_GRANT"", ""start"": 90, ""end"": 292, ""text"": ""consent au Prêteur une sûreté de premier rang sur les Sûretés, et signera tous les documents raisonnablement nécessaires à la constitution de cette sûreté, y compris les déclarations de financement UCC.""}}]","[{""mechanism"": ""SECURITY_INTEREST_GRANT"", ""polarity"": ""GRANT""}]",[],[],"[{""mechanism"": ""SECURITY_INTEREST_GRANT"", ""start"": 90, ""end"": 292, ""text"": ""consent au Prêteur une sûreté de premier rang sur les Sûretés, et signera tous les documents raisonnablement nécessaires à la constitution de cette sûreté, y compris les déclarations de financement UCC.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,fr,06_Executive_Employment_Agreement_FR.json,1.1,Fonctions de la Dirigeante,"1.1 La Dirigeante exercera les fonctions de Directrice Scientifique, sous l'autorité du Directeur Général, et consacrera l'essentiel de son temps de travail aux affaires de la Société.",employment,employment,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""EMPLOYMENT_ROLE_DUTY""]","[{""mechanism"": ""EMPLOYMENT_ROLE_DUTY"", ""actor"": ""La Dirigeante"", ""object_or_scope"": ""La Dirigeante exercera les fonctions de Directrice Scientifique, sous l'autorité du Directeur Général, et consacrera l'essentiel de son temps de travail aux affaires de la Société."", ""source_span"": {""mechanism"": ""EMPLOYMENT_ROLE_DUTY"", ""start"": 4, ""end"": 184, ""text"": ""La Dirigeante exercera les fonctions de Directrice Scientifique, sous l'autorité du Directeur Général, et consacrera l'essentiel de son temps de travail aux affaires de la Société.""}}]","[{""mechanism"": ""EMPLOYMENT_ROLE_DUTY"", ""polarity"": ""REQUIRED""}]",[],[],"[{""mechanism"": ""EMPLOYMENT_ROLE_DUTY"", ""start"": 4, ""end"": 184, ""text"": ""La Dirigeante exercera les fonctions de Directrice Scientifique, sous l'autorité du Directeur Général, et consacrera l'essentiel de son temps de travail aux affaires de la Société.""}, {""mechanism"": ""EMPLOYMENT_ROLE_DUTY"", ""start"": 110, ""end"": 184, ""text"": ""consacrera l'essentiel de son temps de travail aux affaires de la Société.""}]",True,,[],[],[],[],[],[]
